Header line count: 79
Export version: 3.12
User:
 - name: Labor Labor
 - login: Labor
 - email: N/A

Project:
 - name: Practical Course EC2 SoSe25
 - tags: N/A
 - creator: Labor Labor

Test Plan:
 - name: CoinCell_Cycling_SoSe25
 - tags: N/A
 - creator: Labor Labor
 - tasks:
Step,Type,Control Parameters,Limits,Record Conditions
1,REST,,TIME > 6.0000h then NEXT_STEP,DELTA_TIME = 30.000s
2,LOOP,LOOP_ID: LOOP_1 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
3,CC,I: 237.50µA I_RANGE_MODE: FIX I_RANGE: 1.0000mA,TIME > 12.000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 30.000s
4,CC,I: -237.50µA I_RANGE_MODE: FIX I_RANGE: 1.0000mA,TIME > 12.000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 30.000s
N/A,LOOP,END LOOP_ID : LOOP_1,
5,LOOP,LOOP_ID: LOOP_2 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
6,CC,I: 2375.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 2.0000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 10.000s
7,CC,I: -2375.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 2.0000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 10.000s
N/A,LOOP,END LOOP_ID : LOOP_2,
8,LOOP,LOOP_ID: LOOP_3 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
9,CC,I: 4750.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 1.0000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 5.0000s
10,CC,I: -4750.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 1.0000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 5.0000s
N/A,LOOP,END LOOP_ID : LOOP_3,
 - no user variable
 - safety limits (after a time of 10.000ms):
  - U > 4.7000V then SAFETY_STOP

DUT Type:
 - name: Default Device Under Test
 - electrolyte: N/A
 - electrode material: N/A
 - description: N/A
 - tags: N/A
 - nominal capacity: N/A
 - maximum voltage: N/A
 - nominal voltage: N/A
 - minimum voltage: N/A
 - nominal energy: N/A
 - maximum discharge current: N/A
 - maximum charge current: N/A
 - mass: N/A
 - volume: N/A
 - surface area: N/A
 - characteristic mass: N/A
 - mass of active material: N/A
 - x: N/A
 - Molecular weight of active material at x=0: N/A
 - Acquisition started at x0=: N/A
 - Intercalated ion molecular weight of active material at x=0: N/A
 - Number of electrons transferred per intercalated ions: N/A

Test Run:
  - name: EC2_Group3_DS
  - tags: N/A
  - creator: Labor Labor
  - batch number: N/A
  - started on: 2025-09-16 10:23:18.671817
  - finished on: 2025-09-16 21:51:28.041441

Dut Run:
  - DUT Name: N/A
  - Comment: N/A

Instrument:
  - channel: A.7
  - model: BCS-905
  - serial number: 0729

System version: 3.0.0-9
System address: 10.128.128.50

Time /s,Step,Task,Cycle number,Loop 1 number,Loop 2 number,Loop 3 number,Loop 4 number,U /V,I /A,P /W,Q /Ah,Q charge /Ah,Q discharge /Ah,Capacity /Ah,Energy /Wh,Energy charge /Wh,Energy discharge /Wh,Temperature /CelsiusDegrees,I Range /A,Phase,Frequency /Hz,Ua /V,Ia /A,Impedance module /Ohms,Impedance phase /rad,Real impedance /Ohms,- Imaginary impedance /Ohms,Admittance module /Ohms,Admittance phase /rad,Real admittance /Ohms,Imaginary admittance /Ohms,@Var1,@Var2,@Var3,@Var4,@Var5,@Var6,@Var7,@Var8,@Var9,@Var10,Date Time /ns,Duration (step) /s,Umin (step) /V,Umax (step) /V,Umean (step) /V,Ubegin (step) /V,Uend (step) /V,Imin (step) /A,Imax (step) /A,Imean (step) /A,Ibegin (step) /A,Iend (step) /A,Q (step) /Ah,Q charge (step) /Ah,Q discharge (step) /Ah,Energy (step) /Wh,Energy charge (step) /Wh,Energy discharge (step) /Wh,Pmin (step) /W,Pmax (step) /W,Rdc (step) /Ohms,Rac (step) /Ohms,Counter value (loop),Loop ID (loop),List value (loop),Duration (loop) /s,Q (loop) /Ah,Q charge (loop) /Ah,Q discharge (loop) /Ah,Energy (loop) /Wh,Energy charge (loop) /Wh,Energy discharge (loop) /Wh,Duration (cycle) /s,Q (cycle) /Ah,Q charge (cycle) /Ah,Q discharge (cycle) /Ah,Efficiency (cycle) /none,Energy (cycle) /Wh,Energy charge (cycle) /Wh,Energy discharge (cycle) /Wh
22170.075,task_3,CC,1,1,,,,3.9771218299865723,0.00023778768081683666,0.0009457105762785203,3.76482680439949e-05,3.76482680439949e-05,0.0,3.76482680439949e-05,0.00013362285991509756,0.00013362285991509756,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040368.0749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22200.075,task_3,CC,1,1,,,,3.997710943222046,0.00023777979367878288,0.0009505748832667506,3.9629791345861225e-05,3.9629791345861225e-05,0.0,3.9629791345861225e-05,0.0001415261295106676,0.0001415261295106676,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040398.0749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22230.075,task_3,CC,1,1,,,,4.021627426147461,0.00023774270084686577,0.0009561125660921266,4.1611335343784756e-05,4.1611335343784756e-05,0.0,4.1611335343784756e-05,0.00014946692519717745,0.00014946692519717745,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040428.0749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22260.075,task_3,CC,1,1,,,,4.0349578857421875,0.00023780111223459244,0.0009595174730492317,4.3592887620131176e-05,4.3592887620131176e-05,0.0,4.3592887620131176e-05,0.00015744209289550782,0.00015744209289550782,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040458.0749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22290.075,task_3,CC,1,1,,,,4.054484844207764,0.00023776480520609766,0.0009640137991941342,4.5574415061208935e-05,4.5574415061208935e-05,0.0,4.5574415061208935e-05,0.00016545605328347949,0.00016545605328347949,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040488.0749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22320.075,task_3,CC,1,1,,,,4.071155071258545,0.00023776480520609766,0.0009679773924816046,4.7555963198343914e-05,4.7555963198343914e-05,0.0,4.7555963198343914e-05,0.00017350431945588852,0.00017350431945588852,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040518.0749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22350.075,task_3,CC,1,1,,,,4.081831455230713,0.0002378437202423811,0.000970837978714445,4.9537511335478886e-05,4.9537511335478886e-05,0.0,4.9537511335478886e-05,0.00018158291776974997,0.00018158291776974997,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040548.0749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22380.075,task_3,CC,1,1,,,,4.092061519622803,0.0002377537457505241,0.0009729029541319031,5.151904291576809e-05,5.151904291576809e-05,0.0,5.151904291576809e-05,0.00018968216247028776,0.00018968216247028776,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040578.0749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22410.075,task_3,CC,1,1,,,,4.097114562988281,0.00023779558250680566,0.0009742757441029148,5.3500599331325954e-05,5.3500599331325954e-05,0.0,5.3500599331325954e-05,0.00019780175553427802,0.00019780175553427802,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040608.0749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22440.075,task_3,CC,1,1,,,,4.10996675491333,0.00023774585861247033,0.000977127575015578,5.548212677240372e-05,5.548212677240372e-05,0.0,5.548212677240372e-05,0.00020592956079377067,0.00020592956079377067,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040638.0749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22470.075,task_3,CC,1,1,,,,4.12110710144043,0.00023779399634804577,0.000979974527029831,5.746366249190436e-05,5.746366249190436e-05,0.0,5.746366249190436e-05,0.00021407779720094468,0.00021407779720094468,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040668.0749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22500.075,task_3,CC,1,1,,,,4.111607551574707,0.00023777663591317832,0.0009776442118086537,5.9445181654559244e-05,5.9445181654559244e-05,0.0,5.9445181654559244e-05,0.00022223816977606878,0.00022223816977606878,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040698.0749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22530.075,task_3,CC,1,1,,,,4.114120960235596,0.0002378413628321141,0.0009785081360386,6.142668839957979e-05,6.142668839957979e-05,0.0,6.142668839957979e-05,0.00023040860891342162,0.00023040860891342162,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040728.0749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22560.075,task_3,CC,1,1,,,,4.087064743041992,0.000237783751799725,0.0009718375884489039,6.3408219979869e-05,6.3408219979869e-05,0.0,6.3408219979869e-05,0.00023852212561501396,0.00023852212561501396,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040758.0749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22590.075,task_3,CC,1,1,,,,4.043332099914551,0.00023778768081683666,0.0009614545628109511,6.538971430725521e-05,6.538971430725521e-05,0.0,6.538971430725521e-05,0.0002465348607963986,0.0002465348607963986,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040788.0749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22620.075,task_3,CC,1,1,,,,4.076959609985352,0.0002377821656409651,0.0009694282852930614,6.737121691306432e-05,6.737121691306432e-05,0.0,6.737121691306432e-05,0.0002545695337984297,0.0002545695337984297,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040818.0749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22650.075,task_3,CC,1,1,,,,4.173905372619629,0.00023777347814757377,0.000992443997906614,6.935272365808487e-05,6.935272365808487e-05,0.0,6.935272365808487e-05,0.000262762854496638,0.000262762854496638,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040848.0749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22655.225,task_3,CC,1,1,,,,4.200456619262695,0.00023780977062415332,0.000998909625143568,6.969287991523743e-05,6.969287991523743e-05,0.0,6.969287991523743e-05,0.0002641828523741828,0.0002641828523741828,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040853.224995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22655.232,task_4,CC,1,1,,,,4.1928486824035645,-0.0002287139795953408,-0.0009589631079936003,6.969281368785434e-05,0.0,6.35316628934864e-11,6.35316628934864e-11,0.00026418258746465045,0.0,2.6637865049552704e-10,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758040853.2319949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22685.232,task_4,CC,1,1,,,,2.423964738845825,-0.00023736227012705058,-0.0005753577731203684,6.771588077147802e-05,0.0,1.976999402460125e-06,1.976999402460125e-06,0.00025901511311531066,0.0,5.167739258872138e-06,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758040883.2319949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22692.375,task_4,CC,1,1,,,,2.399500846862793,-0.00023749563843011856,-0.0005698709855392892,6.724517378542158e-05,0.0,2.4477061298158435e-06,2.4477061298158435e-06,0.00025787419743008086,0.0,6.3086585659119815e-06,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758040890.3749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22692.391,task_3,CC,2,2,,,,2.444427728652954,0.0002319624472875148,0.0005670154381558004,6.724524001280467e-05,6.443401664076494e-11,0.0,6.443401664076494e-11,0.00025787436299853857,1.57504287143537e-10,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040890.3909948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22722.391,task_3,CC,2,2,,,,4.048776626586914,0.00023794079606886953,0.0009633691336351224,6.922671778334512e-05,1.9815451620767515e-06,0.0,1.9815451620767515e-06,0.0002657033171918657,7.829112000763416e-06,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040920.3909948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22752.391,task_3,CC,2,2,,,,4.10228157043457,0.0002377947821514681,0.0009755011523654711,7.120819555388557e-05,3.96301762925254e-06,0.0,3.96301762925254e-06,0.00027377403444714014,1.5899845295482212e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040950.3909948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22782.391,task_3,CC,2,2,,,,4.151036262512207,0.00023780111223459244,0.0009871210401515285,7.318971885575188e-05,5.944540931118859e-06,0.0,5.944540931118859e-06,0.00028194513585832386,2.4070942567454444e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758040980.3909948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22812.391,task_3,CC,2,2,,,,4.185533046722412,0.00023772612621542066,0.0009950105573439463,7.517122560077243e-05,7.926049228343698e-06,0.0,7.926049228343698e-06,0.0002901906437344021,3.2316454582744175e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041010.3909948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22822.907,task_3,CC,2,2,,,,4.20027494430542,0.0002377434866502881,0.0009985880101490152,7.586580183770922e-05,8.6206275348862e-06,0.0,8.6206275348862e-06,0.0002930946813689338,3.522047152121862e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041020.9069948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22822.914,task_4,CC,2,2,,,,4.083623886108398,-0.00022894128051120788,-0.0009349100816118117,7.586573561032613e-05,0.0,6.359480251047797e-11,6.359480251047797e-11,0.00029309441645940145,0.0,2.596972592527891e-10,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758041020.9139948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22852.914,task_4,CC,2,2,,,,2.4657883644104004,-0.00023727309599053115,-0.0005850652392810837,7.38888316684299e-05,0.0,1.976972756286462e-06,1.976972756286462e-06,0.00028790450758404203,0.0,5.190164471666018e-06,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758041050.9139948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22864.875,task_4,CC,2,2,,,,2.399871587753296,-0.00023724546190351248,-0.0005693586433456466,7.310063474708133e-05,0.0,2.765168384131458e-06,2.765168384131458e-06,0.0002859889136420356,0.0,7.105772900912497e-06,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758041062.8749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22864.891,task_3,CC,3,3,,,,2.62300443649292,0.00023308709205593914,0.000611388476551962,7.310070097446442e-05,6.47464185969208e-11,0.0,6.47464185969208e-11,0.0002859890460968018,1.6983013514012176e-10,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041062.8909948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22894.891,task_3,CC,3,3,,,,4.067281723022461,0.00023775690351612866,0.0009670243081935648,7.508215804894765e-05,1.9815273117274044e-06,0.0,1.9815273117274044e-06,0.00029384689198599923,7.858020253479481e-06,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041092.8909948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22924.891,task_3,CC,3,3,,,,4.12344217300415,0.00023766378581058234,0.0009799928774071806,7.706364823712243e-05,3.963014007442527e-06,0.0,3.963014007442527e-06,0.00030197216404808893,1.598327938053343e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041122.8909948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22954.891,task_3,CC,3,3,,,,4.165420055389404,0.00023780664196237922,0.0009905645557349019,7.904516326056586e-05,5.94452696128024e-06,0.0,5.94452696128024e-06,0.00031018733978271484,2.4198444767130746e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041152.8909948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22984.891,task_3,CC,3,3,,,,4.188828945159912,0.00023779952607583255,0.0009961015379717567,8.102666172716352e-05,7.926023875673613e-06,0.0,7.926023875673613e-06,0.00031846549775865345,3.247660481267505e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041182.8909948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23000.019,task_3,CC,3,3,,,,4.200002193450928,0.00023784293443895876,0.000998940846340432,8.202587564786275e-05,8.92524193558428e-06,0.0,8.92524193558428e-06,0.0003226553400357564,3.6666463646623825e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041198.0189948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23000.026,task_4,CC,3,3,,,,4.1520490646362305,-0.0002289136464241892,-0.0009504606915180236,8.202580942047967e-05,0.0,6.358712864893177e-11,6.358712864893177e-11,0.00032265507512622407,0.0,2.6401686960121473e-10,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758041198.0259948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23030.026,task_4,CC,3,3,,,,2.473421335220337,-0.0002371712907915935,-0.000586624530745674,8.00489303138521e-05,0.0,1.9769479210178056e-06,1.9769479210178056e-06,0.0003174413906203376,0.0,5.213950450221697e-06,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758041228.0259948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23041.59,task_4,CC,3,3,,,,2.3999898433685303,-0.00023734332353342324,-0.0005696215658715469,7.928688493039873e-05,0.0,2.7389930457704595e-06,2.7389930457704595e-06,0.0003155836131837633,0.0,7.0717351304160225e-06,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758041239.589995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23041.606,task_3,CC,4,4,,,,2.517324447631836,0.00023316126316785812,0.0005869425480131696,7.928695115778181e-05,6.47670203887982e-11,0.0,6.47670203887982e-11,0.000315583778752221,1.6303960453317107e-10,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041239.605995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23071.606,task_3,CC,4,4,,,,4.060519695281982,0.000237775850109756,0.0009654935224330807,8.126840823226504e-05,1.98152006810738e-06,0.0,1.98152006810738e-06,0.00032343142562442356,7.847822271287441e-06,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041269.605995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23101.606,task_3,CC,4,4,,,,4.116208076477051,0.00023764168145135045,0.0009781826084976353,8.32499149772856e-05,3.963031340390444e-06,0.0,3.963031340390444e-06,0.0003315262662039863,1.594265198542012e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041299.605995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23131.606,task_3,CC,4,4,,,,4.117550849914551,0.0002377537457505241,0.0009789631378854385,8.523139688703749e-05,5.944513508843051e-06,0.0,5.944513508843051e-06,0.0003396874003940158,2.4103774792618223e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041329.605995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23161.606,task_3,CC,4,4,,,,4.110673427581787,0.0002377805794822052,0.0009774383096725,8.72128622399436e-05,7.925980413953463e-06,0.0,7.925980413953463e-06,0.0003478784362475077,3.229483134216733e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041359.605995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23191.606,task_3,CC,4,4,,,,4.135846138000488,0.000237749787629582,0.000983296540978243,8.919432759284972e-05,9.90744059284528e-06,0.0,9.90744059284528e-06,0.0003560923536618551,4.050872806045744e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041389.605995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23221.606,task_3,CC,4,4,,,,4.16471004486084,0.0002377229684498161,0.0009900472345970857,9.117575983206431e-05,1.1888876971271303e-05,0.0,1.1888876971271303e-05,0.0003643081916703118,4.872457848654853e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041419.605995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23248.535,task_3,CC,4,4,,,,4.200628280639648,0.00023779321054462343,0.0009988808851578435,9.295437071058485e-05,1.3667484745383263e-05,0.0,1.3667484745383263e-05,0.000371663769086202,5.608016418086158e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041446.5349948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23248.542,task_4,CC,4,4,,,,4.269410610198975,-0.00022868557425681502,-0.0009763526171314915,9.295430448320177e-05,0.0,6.352377192165983e-11,6.352377192165983e-11,0.00037166350417666965,0.0,2.712090779116099e-10,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758041446.5419948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23278.542,task_4,CC,4,4,,,,2.461230516433716,-0.00023722652986180037,-0.0005838691746035372,9.0977367427614e-05,0.0,1.9770018601169188e-06,1.9770018601169188e-06,0.0003664585616853502,0.0,5.20519291361173e-06,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758041476.5419948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23289.065,task_4,CC,4,4,,,,2.399475574493408,-0.00023723205958958715,-0.0005692325324719791,9.028390877776676e-05,0.0,2.6704611567159493e-06,2.6704611567159493e-06,0.00036475903458065457,0.0,6.9047272619273925e-06,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758041487.0649948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23289.081,task_3,CC,5,5,,,,2.4322872161865234,0.00023324097855947912,0.0005673090504410561,9.028397500514983e-05,6.478916563739606e-11,0.0,6.478916563739606e-11,0.0003647592332628038,1.5758585744960226e-10,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041487.0809948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23319.081,task_3,CC,5,5,,,,4.036697864532471,0.00023772376880515367,0.0009596190298843746,9.226542380121019e-05,1.9815186452534464e-06,0.0,1.9815186452534464e-06,0.0003725156188011169,7.756552658975124e-06,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041517.0809948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23349.081,task_3,CC,5,5,,,,4.071455001831055,0.00023774821602273732,0.000967981163302184,9.424690571096209e-05,3.963000037603908e-06,0.0,3.963000037603908e-06,0.0003805532389216953,1.5794175366560617e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041547.0809948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23379.081,task_3,CC,5,5,,,,4.0959391593933105,0.00023785082157701254,0.000974222494191157,9.622836278544532e-05,5.944456594685713e-06,0.0,5.944456594685713e-06,0.0003886756300926209,2.3916556189457574e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041577.0809948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23409.081,task_3,CC,5,5,,,,4.143709182739258,0.00023774270084686577,0.00098513661262839,9.820986125204298e-05,7.925950404670504e-06,0.0,7.925950404670504e-06,0.00039684832096099855,3.2089265684286756e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041607.0809948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23439.081,task_3,CC,5,5,,,,4.15884256362915,0.00023775531735736877,0.0009887869335549818,0.00010019130176968044,9.90739506151941e-06,0.0,9.90739506151941e-06,0.00040508253706826103,4.0323481791549256e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041637.0809948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23469.081,task_3,CC,5,5,,,,4.140372276306152,0.00023779793991707265,0.0009845719977953638,0.00010217276712258657,1.188885834481981e-05,0.0,1.188885834481981e-05,0.00041329549418555364,4.853643063041899e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041667.0809948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23499.081,task_3,CC,5,5,,,,4.162111759185791,0.00023757616872899234,0.0009888185655692466,0.00010415423247549269,1.387032162812021e-05,0.0,1.387032162812021e-05,0.00042151729265848793,5.6758224964141846e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041697.0809948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23508.757,task_3,CC,5,5,,,,4.200786113739014,0.00023774270084686577,0.0009987062363603222,0.00010479331844382816,1.450940863125854e-05,0.0,1.450940863125854e-05,0.00042418479919433596,5.94257190823555e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758041706.7569947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23508.764,task_4,CC,5,5,,,,4.2789506912231445,-0.00022839591838419437,-0.0009772948728425934,0.00010479324393802219,0.0,6.344331479921392e-11,6.344331479921392e-11,0.0004241845011711121,0.0,2.714708102757868e-10,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758041706.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23538.764,task_4,CC,5,5,,,,2.568453311920166,-0.00023723283084109426,-0.000609321450070005,0.00010281629860401154,0.0,1.977012337495883e-06,1.977012337495883e-06,0.00041877104176415335,0.0,5.413714485863844e-06,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758041736.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
