Header line count: 79
Export version: 3.12
User:
 - name: Labor Labor
 - login: Labor
 - email: N/A

Project:
 - name: Practical Course EC2 SoSe25
 - tags: N/A
 - creator: Labor Labor

Test Plan:
 - name: CoinCell_Cycling_SoSe25
 - tags: N/A
 - creator: Labor Labor
 - tasks:
Step,Type,Control Parameters,Limits,Record Conditions
1,REST,,TIME > 6.0000h then NEXT_STEP,DELTA_TIME = 30.000s
2,LOOP,LOOP_ID: LOOP_1 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
3,CC,I: 237.50µA I_RANGE_MODE: FIX I_RANGE: 1.0000mA,TIME > 12.000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 30.000s
4,CC,I: -237.50µA I_RANGE_MODE: FIX I_RANGE: 1.0000mA,TIME > 12.000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 30.000s
N/A,LOOP,END LOOP_ID : LOOP_1,
5,LOOP,LOOP_ID: LOOP_2 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
6,CC,I: 2375.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 2.0000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 10.000s
7,CC,I: -2375.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 2.0000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 10.000s
N/A,LOOP,END LOOP_ID : LOOP_2,
8,LOOP,LOOP_ID: LOOP_3 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
9,CC,I: 4750.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 1.0000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 5.0000s
10,CC,I: -4750.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 1.0000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 5.0000s
N/A,LOOP,END LOOP_ID : LOOP_3,
 - no user variable
 - safety limits (after a time of 10.000ms):
  - U > 4.7000V then SAFETY_STOP

DUT Type:
 - name: Default Device Under Test
 - electrolyte: N/A
 - electrode material: N/A
 - description: N/A
 - tags: N/A
 - nominal capacity: N/A
 - maximum voltage: N/A
 - nominal voltage: N/A
 - minimum voltage: N/A
 - nominal energy: N/A
 - maximum discharge current: N/A
 - maximum charge current: N/A
 - mass: N/A
 - volume: N/A
 - surface area: N/A
 - characteristic mass: N/A
 - mass of active material: N/A
 - x: N/A
 - Molecular weight of active material at x=0: N/A
 - Acquisition started at x0=: N/A
 - Intercalated ion molecular weight of active material at x=0: N/A
 - Number of electrons transferred per intercalated ions: N/A

Test Run:
  - name: EC2_Group3_FZ
  - tags: N/A
  - creator: Labor Labor
  - batch number: N/A
  - started on: 2025-09-16 10:22:58.181835
  - finished on: 2025-09-16 19:54:16.281334

Dut Run:
  - DUT Name: N/A
  - Comment: N/A

Instrument:
  - channel: A.6
  - model: BCS-905
  - serial number: 0729

System version: 3.0.0-9
System address: 10.128.128.50

Time /s,Step,Task,Cycle number,Loop 1 number,Loop 2 number,Loop 3 number,Loop 4 number,U /V,I /A,P /W,Q /Ah,Q charge /Ah,Q discharge /Ah,Capacity /Ah,Energy /Wh,Energy charge /Wh,Energy discharge /Wh,Temperature /CelsiusDegrees,I Range /A,Phase,Frequency /Hz,Ua /V,Ia /A,Impedance module /Ohms,Impedance phase /rad,Real impedance /Ohms,- Imaginary impedance /Ohms,Admittance module /Ohms,Admittance phase /rad,Real admittance /Ohms,Imaginary admittance /Ohms,@Var1,@Var2,@Var3,@Var4,@Var5,@Var6,@Var7,@Var8,@Var9,@Var10,Date Time /ns,Duration (step) /s,Umin (step) /V,Umax (step) /V,Umean (step) /V,Ubegin (step) /V,Uend (step) /V,Imin (step) /A,Imax (step) /A,Imean (step) /A,Ibegin (step) /A,Iend (step) /A,Q (step) /Ah,Q charge (step) /Ah,Q discharge (step) /Ah,Energy (step) /Wh,Energy charge (step) /Wh,Energy discharge (step) /Wh,Pmin (step) /W,Pmax (step) /W,Rdc (step) /Ohms,Rac (step) /Ohms,Counter value (loop),Loop ID (loop),List value (loop),Duration (loop) /s,Q (loop) /Ah,Q charge (loop) /Ah,Q discharge (loop) /Ah,Energy (loop) /Wh,Energy charge (loop) /Wh,Energy discharge (loop) /Wh,Duration (cycle) /s,Q (cycle) /Ah,Q charge (cycle) /Ah,Q discharge (cycle) /Ah,Efficiency (cycle) /none,Energy (cycle) /Wh,Energy charge (cycle) /Wh,Energy discharge (cycle) /Wh
16680.005,task_1,REST,,,,,,0.39227885007858276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758034857.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16710.005,task_1,REST,,,,,,0.3922693133354187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758034887.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16740.005,task_1,REST,,,,,,0.39222031831741333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758034917.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16770.005,task_1,REST,,,,,,0.392180860042572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758034947.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16800.005,task_1,REST,,,,,,0.3922125995159149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758034977.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16830.005,task_1,REST,,,,,,0.3921934962272644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035007.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16860.005,task_1,REST,,,,,,0.392180860042572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035037.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16890.005,task_1,REST,,,,,,0.39210692048072815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035067.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16920.005,task_1,REST,,,,,,0.39217469096183777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035097.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16950.005,task_1,REST,,,,,,0.3922141492366791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035127.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16980.005,task_1,REST,,,,,,0.3921525180339813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035157.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17010.005,task_1,REST,,,,,,0.39212724566459656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035187.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17040.005,task_1,REST,,,,,,0.3921146094799042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035217.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17070.005,task_1,REST,,,,,,0.39213526248931885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035247.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17100.005,task_1,REST,,,,,,0.39210692048072815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035277.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17130.005,task_1,REST,,,,,,0.39210692048072815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035307.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17160.005,task_1,REST,,,,,,0.39209118485450745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035337.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17190.005,task_1,REST,,,,,,0.39209580421447754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035367.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17220.005,task_1,REST,,,,,,0.3920579254627228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035397.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17250.005,task_1,REST,,,,,,0.39208319783210754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035427.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17280.005,task_1,REST,,,,,,0.3920816481113434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035457.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17310.005,task_1,REST,,,,,,0.3920452892780304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035487.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17340.005,task_1,REST,,,,,,0.3920406699180603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035517.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17370.005,task_1,REST,,,,,,0.39199474453926086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035547.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17400.005,task_1,REST,,,,,,0.3919694721698761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035577.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17430.005,task_1,REST,,,,,,0.3920104503631592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035607.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17460.005,task_1,REST,,,,,,0.3920043110847473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035637.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17490.005,task_1,REST,,,,,,0.3920043110847473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035667.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17520.005,task_1,REST,,,,,,0.3919855058193207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035697.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17550.005,task_1,REST,,,,,,0.39194604754447937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035727.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17580.005,task_1,REST,,,,,,0.39195528626441956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035757.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17610.005,task_1,REST,,,,,,0.3919491469860077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035787.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17640.005,task_1,REST,,,,,,0.3919617831707001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035817.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17670.005,task_1,REST,,,,,,0.3919365108013153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035847.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17700.005,task_1,REST,,,,,,0.3919254243373871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035877.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17730.005,task_1,REST,,,,,,0.3919081389904022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035907.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17760.005,task_1,REST,,,,,,0.3919174075126648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035937.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17790.005,task_1,REST,,,,,,0.3918779492378235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035967.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17820.005,task_1,REST,,,,,,0.39189860224723816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758035997.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17850.005,task_1,REST,,,,,,0.39186716079711914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036027.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17880.005,task_1,REST,,,,,,0.39184653759002686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036057.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17910.005,task_1,REST,,,,,,0.3918890357017517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036087.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17940.005,task_1,REST,,,,,,0.39185115694999695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036117.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17970.005,task_1,REST,,,,,,0.3918576240539551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036147.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18000.005,task_1,REST,,,,,,0.39180245995521545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036177.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18030.005,task_1,REST,,,,,,0.3918449878692627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036207.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18060.005,task_1,REST,,,,,,0.3918212652206421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036237.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18090.005,task_1,REST,,,,,,0.3917959928512573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036267.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18120.005,task_1,REST,,,,,,0.39180707931518555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036297.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18150.005,task_1,REST,,,,,,0.39176610112190247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036327.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18180.005,task_1,REST,,,,,,0.39177072048187256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036357.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18210.005,task_1,REST,,,,,,0.39175963401794434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036387.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18240.005,task_1,REST,,,,,,0.3917408287525177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036417.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18270.005,task_1,REST,,,,,,0.39175963401794434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036447.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18300.005,task_1,REST,,,,,,0.39170753955841064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036477.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18330.005,task_1,REST,,,,,,0.3917013704776764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036507.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18360.005,task_1,REST,,,,,,0.3917171061038971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036537.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18390.005,task_1,REST,,,,,,0.3917044699192047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036567.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18420.005,task_1,REST,,,,,,0.39170601963996887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036597.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18450.005,task_1,REST,,,,,,0.3916807472705841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036627.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18480.005,task_1,REST,,,,,,0.39165887236595154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036657.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18510.005,task_1,REST,,,,,,0.391644686460495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036687.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18540.005,task_1,REST,,,,,,0.3916412889957428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036717.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18570.005,task_1,REST,,,,,,0.391644686460495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036747.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18600.005,task_1,REST,,,,,,0.39160677790641785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036777.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18630.005,task_1,REST,,,,,,0.3915799856185913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036807.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18660.005,task_1,REST,,,,,,0.39159107208251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036837.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18690.005,task_1,REST,,,,,,0.3915673494338989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036867.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18720.005,task_1,REST,,,,,,0.39154052734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036897.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18750.005,task_1,REST,,,,,,0.3915278911590576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036927.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18780.005,task_1,REST,,,,,,0.3915688693523407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036957.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18810.005,task_1,REST,,,,,,0.3915198743343353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758036987.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18840.005,task_1,REST,,,,,,0.3914977014064789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758037017.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18870.005,task_1,REST,,,,,,0.39147889614105225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758037047.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18900.005,task_1,REST,,,,,,0.39147427678108215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758037077.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18930.005,task_1,REST,,,,,,0.3914600908756256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758037107.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18960.005,task_1,REST,,,,,,0.39147427678108215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758037137.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18990.005,task_1,REST,,,,,,0.39146164059638977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758037167.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19020.005,task_1,REST,,,,,,0.39141419529914856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758037197.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19050.005,task_1,REST,,,,,,0.39140647649765015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758037227.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19080.005,task_1,REST,,,,,,0.3913716673851013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758037257.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19110.005,task_1,REST,,,,,,0.3913716673851013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758037287.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19140.005,task_1,REST,,,,,,0.39137473702430725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758037317.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19170.005,task_1,REST,,,,,,0.39133375883102417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758037347.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19200.005,task_1,REST,,,,,,0.39133068919181824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758037377.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19230.005,task_1,REST,,,,,,0.39133530855178833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1758037407.0049949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
